8:speed,9:speed_n,10:speed_e,11:speed_d,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
43.95,0.03,12.208,0.879,1628130664,699999,0,5A1F           ,1,1,3.11,GPS-3.0       ,5,0.502,0.418,0.846,1.199,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.011,-0.064,12.225,0.724,1628130664,950034,0,5A1F           ,1,1,3.097,GPS-3.0       ,5,0.504,0.421,0.848,1.199,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.755,-0.2,12.153,0.604,1628130665,200107,0,5A1F           ,1,1,3.1,GPS-3.0       ,5,0.505,0.423,0.849,1.199,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.99,-0.424,12.212,0.913,1628130665,449995,0,5A1F           ,1,1,3.096,GPS-3.0       ,5,0.508,0.426,0.85,1.514,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
42.895,-0.842,11.885,0.773,1628130665,750102,0,5A1F           ,1,1,3.597,GPS-3.0       ,5,0.51,0.428,0.852,1.199,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
42.18,-1.063,11.668,0.762,1628130666,49995,0,5A1F           ,1,1,3.562,GPS-3.0       ,5,0.508,0.429,0.853,1.199,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
39.859,-1.484,10.972,0.747,1628130666,349995,0,5A1F           ,1,1,3.421,GPS-3.0       ,5,0.508,0.43,0.854,1.199,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
38.135,-1.66,10.462,0.686,1628130666,649995,0,5A1F           ,1,1,3.246,GPS-3.0       ,5,0.511,0.432,0.856,1.199,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
35.989,-1.714,9.849,0.64,1628130666,950249,0,5A1F           ,1,1,3.08,GPS-3.0       ,5,0.511,0.433,0.857,1.199,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
34.37,-1.904,9.355,0.594,1628130667,300152,0,5A1F           ,1,1,3.378,GPS-3.0       ,5,0.511,0.434,0.858,1.199,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
32.951,-2.142,8.899,0.626,1628130667,649995,0,5A1F           ,1,1,3.242,GPS-3.0       ,5,0.513,0.437,0.86,0.991,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
32.154,-2.462,8.586,0.63,1628130668,10,0,5A1F           ,1,1,3.131,GPS-3.0       ,5,0.514,0.44,0.861,0.991,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
30.592,-2.632,8.08,0.704,1628130668,400147,0,5A1F           ,1,1,3.396,GPS-3.0       ,5,0.516,0.443,0.863,1.199,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
29.918,-2.825,7.816,0.747,1628130668,800001,0,5A1F           ,1,1,3.305,GPS-3.0       ,5,0.519,0.447,0.865,1.199,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
28.548,-2.807,7.416,0.644,1628130669,200002,0,5A1F           ,1,1,3.208,GPS-3.0       ,5,0.521,0.451,0.867,1.199,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.385,-2.573,7.159,0.494,1628130669,600036,0,5A1F           ,1,1,3.068,GPS-3.0       ,5,0.524,0.455,0.868,1.199,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.21,-2.274,7.208,0.399,1628130670,10,0,5A1F           ,1,1,3.05,GPS-3.0       ,5,0.527,0.458,0.87,1.199,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
26.505,-1.971,7.094,0.527,1628130670,449996,0,5A1F           ,1,1,3.363,GPS-3.0       ,5,0.53,0.463,0.872,1.199,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.925,-1.636,7.013,0.602,1628130670,900000,0,5A1F           ,1,1,3.247,GPS-3.0       ,5,0.533,0.467,0.874,1.514,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.726,-1.226,7.04,0.588,1628130671,349996,0,5A1F           ,1,1,3.262,GPS-3.0       ,5,0.536,0.471,0.876,1.514,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.752,-0.835,7.104,0.547,1628130671,800003,0,5A1F           ,1,1,3.243,GPS-3.0       ,5,0.539,0.475,0.878,1.199,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.748,-0.432,7.139,0.607,1628130672,249996,0,5A1F           ,1,1,3.262,GPS-3.0       ,5,0.542,0.478,0.88,1.514,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.887,-0.13,7.19,0.633,1628130672,649996,0,5A1F           ,1,1,3.037,GPS-3.0       ,5,0.544,0.479,0.882,1.199,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.892,0.13,7.191,0.553,1628130673,100000,0,5A1F           ,1,1,3.357,GPS-3.0       ,5,0.545,0.482,0.884,0.991,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
26.908,0.363,7.465,0.406,1628130673,500130,0,5A1F           ,1,1,3.035,GPS-3.0       ,5,0.547,0.485,0.885,0.991,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.215,0.165,7.558,0.419,1628130673,900000,0,5A1F           ,1,1,3.109,GPS-3.0       ,5,0.549,0.489,0.887,1.199,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.951,0.244,7.76,0.37,1628130674,300000,0,5A1F           ,1,1,3.105,GPS-3.0       ,5,0.551,0.492,0.889,1.199,0.001,0,1,6,2,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
28.015,0.243,7.778,0.376,1628130674,700243,0,5A1F           ,1,1,3.141,GPS-3.0       ,5,0.553,0.495,0.89,0.991,0.001,0,1,6,2,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.839,0.336,7.726,0.397,1628130675,100000,0,5A1F           ,1,1,3.19,GPS-3.0       ,5,0.556,0.499,0.892,0.991,0.001,0,1,6,2,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.521,0.109,7.644,0.38,1628130675,500030,0,5A1F           ,1,1,3.164,GPS-3.0       ,5,0.559,0.496,0.894,0.991,0.001,0,1,6,2,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.786,0.248,7.714,0.385,1628130675,900000,0,5A1F           ,1,1,3.167,GPS-3.0       ,5,0.562,0.491,0.895,0.991,0.001,0,1,6,2,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.665,0.27,7.68,0.441,1628130676,300000,0,5A1F           ,1,1,3.152,GPS-3.0       ,5,0.564,0.49,0.897,1.199,0.001,0,1,6,2,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.653,0.031,7.681,0.481,1628130676,700200,0,5A1F           ,1,1,3.128,GPS-3.0       ,5,0.567,0.492,0.899,1.199,0.001,0,1,6,2,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.495,0.053,7.637,0.515,1628130677,100000,0,5A1F           ,1,1,3.129,GPS-3.0       ,5,0.57,0.493,0.9,1.199,0.001,0,1,6,2,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
28.055,0.14,7.792,0.509,1628130677,500000,0,5A1F           ,1,1,3.142,GPS-3.0       ,5,0.572,0.493,0.902,1.199,0.001,0,1,6,2,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.787,0.313,7.712,0.634,1628130677,900000,0,5A1F           ,1,1,3.151,GPS-3.0       ,5,0.575,0.493,0.904,1.199,0.001,0,1,6,2,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.727,0.517,7.685,0.539,1628130678,300000,0,5A1F           ,1,1,3.1,GPS-3.0       ,5,0.578,0.494,0.905,1.476,0.001,0,1,5,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.164,0.895,7.492,0.455,1628130678,700140,0,5A1F           ,1,1,3.074,GPS-3.0       ,5,0.58,0.497,0.907,1.476,0.001,0,1,5,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
26.244,1.203,7.19,0.437,1628130679,150083,0,5A1F           ,1,1,3.33,GPS-3.0       ,5,0.584,0.501,0.909,1.476,0.001,0,1,5,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.486,1.487,6.922,0.471,1628130679,600063,0,5A1F           ,1,1,3.231,GPS-3.0       ,5,0.586,0.504,0.911,1.45,0.001,0,1,6,2,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
24.177,1.746,6.485,0.436,1628130680,49995,0,5A1F           ,1,1,3.063,GPS-3.0       ,5,0.588,0.507,0.913,1.199,0.001,0,1,6,2,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
22.575,2.138,5.895,0.499,1628130680,549996,0,5A1F           ,1,1,3.25,GPS-3.0       ,5,0.589,0.509,0.915,0.991,0.001,0,1,6,2,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
21.764,2.214,5.626,0.532,1628130681,49996,0,5A1F           ,1,1,3.134,GPS-3.0       ,5,0.592,0.51,0.917,1.199,0.001,0,1,6,2,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
20.295,2.269,5.161,0.58,1628130681,600002,0,5A1F           ,1,1,3.156,GPS-3.0       ,5,0.594,0.512,0.919,0.991,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
20.654,2.249,5.278,0.466,1628130682,149996,0,5A1F           ,1,1,3.09,GPS-3.0       ,5,0.595,0.512,0.921,0.991,0.001,0,1,6,2,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
